date,size
1,6797.271573
1,6723.128072
1,6736.781369
1,6710.602437
1,6630.824341
1,6658.520446
1,6645.414377
1,6481.342851
1,6486.966594
1,6588.69455
1,6541.488966
1,6502.038449
1,6393.624478
1,6279.015013
1,6298.104816
1,6351.374534
1,6455.987562
1,6441.714073
1,6472.569984
1,6353.681382
1,6362.414563
1,6412.54541
1,6255.204441
1,6191.664357
1,6246.719883
1,6258.976675
1,6326.734743
1,6447.696953
1,6225.159514
1,6116.408425
1,6048.625962
1,6024.546156
1,6023.917599
1,6191.28582
1,6023.911205
1,5943.287523
1,5911.113747
1,5989.4652
1,5928.931461
1,5788.509969
1,5536.657106
1,5494.88591
1,5442.184108
1,5380.184299
1,5395.396558
1,5528.781652
1,5501.051893
1,5467.869148
1,5422.295965
1,5404.16692
1,5290.749898
1,5451.432877
1,5330.184743
1,5211.384335
1,5229.623179
1,5203.370705
1,5209.92976
1,5423.745214
1,5300.141736
1,5300.187152
1,5274.860942
1,5273.662311
1,5219.404531
1,5273.140737
1,5228.027843
1,5110.848676
1,5097.555421
1,5137.254596
1,5210.664792
1,5335.805713
1,5299.149627
1,5342.655095
1,5376.230931
1,5343.229846
1,5195.478773
1,5195.587539
1,5151.16153
1,5100.863798
1,5074.625203
1,5023.702094
1,4939.481697
1,5031.311257
1,4959.424504
1,4821.775203
1,4866.650063
1,4794.845047
1,4922.228951
1,4988.947037
1,4892.849469
1,4829.011809
1,4794.986603
1,4827.584037
1,4807.967525
1,4838.510354
1,4734.946615
1,4753.949357
1,4633.522442
1,4416.168699
1,4431.941457
1,4447.776917
1,4286.03556
1,4318.116388
1,4082.033712
1,3919.638858
1,3982.469932
1,4150.52598
1,4180.9077
1,4043.11538
1,3985.25202
1,4068.92279
1,4154.831516
1,4146.307747
1,4005.903147
1,3959.481124
1,3887.816771
1,3773.208597
1,3745.738054
1,3835.472009
1,3702.424011
1,3694.396259
1,3669.681611
1,3644.380438
1,3673.904632
1,3649.897302
1,3587.779228
1,3522.288424
1,3377.360078
1,3390.89745
1,3467.724256
1,3717.309989
1,3377.504333
1,3261.199454
1,3535.124792
1,3326.980477
1,3370.029749
1,3443.075298
1,3472.856003
1,3365.029227
1,3314.71271
1,3250.959182
1,3208.18406
1,3385.289496
1,3278.108943
1,3214.139891
1,3108.390512
1,3045.344659
1,3094.690291
1,3108.662314
1,3129.330616
1,3031.288354
1,2950.904812
1,2984.413538
1,2962.404789
1,3083.04835
1,3115.305217
1,3185.930204
1,3178.611249
1,3117.998553
1,3042.106117
1,3084.119418
1,3002.052935
1,3064.427962
1,3115.077412
1,3025.182454
1,2962.878091
1,3053.68268
1,3127.664385
1,3029.266233
1,3009.058192
1,2989.680502
1,2922.874252
1,2918.682738
1,2907.349634
1,2958.239507
1,2958.634997
1,3022.676357
1,3042.514021
1,3107.64529
1,3233.897713
1,3344.168721
1,3457.328358
1,3682.746403
1,3921.787655
1,4113.971023
1,4292.114646
1,4315.02732
1,4437.745516
1,4594.15663
1,4714.796729
1,5003.254205
1,5513.776553
1,5809.606327
1,6050.342469
1,6072.43104
1,6179.963242
1,6362.044802
1,6421.42624
1,6558.197544
1,6589.98257
1,6771.778534
1,6590.642023
1,6644.172282
1,6705.248845
1,6720.789824
1,6944.851663
1,7166.2588
1,7249.21086
1,7275.862526
1,7250.578831
1,7371.190232
1,7407.468453
1,7372.77247
1,7308.240114
1,7555.126661
1,7655.91992
1,7868.371275
1,7944.454598
1,7917.870338
1,8112.262624
1,8267.588926
1,8298.090403
1,8310.111779
1,8386.789074
1,8535.760704
1,8511.031695
1,8477
1,8491.196066
1,8544.685914
1,8552.582678
1,8677.87906
1,8573
1,8723.679028
1,8815.664022
1,8779.644668
1,8949.104711
1,9177.272775
1,8844.636563
1,8849.145742
1,8848.411897
1,8998.89384
1,9152.479891
1,9061.237927
1,9152.504082
1,9121.762479
1,9122.632544
1,9275.65263
1,9472.903062
1,9474.023411
1,9192.990415
1,9160.793198
1,9208.496017
1,9594.777899
1,9448.681074
1,9410.914286
1,9517.585671
1,9493.468364
1,9587.364082
1,9499
1,9325.853937
1,9390.72255
1,9337.210732
1,9290.372399
1,9384.755092
1,9097.768697
1,9191.491021
1,9289.283587
1,9341.07283
1,9183.724763
1,9067.927958
1,8991.196445
1,8959.12381
1,8999.505116
1,8912.056111
1,8867.039133
1,8787.3655
1,8492.766072
1,8540.858079
1,8441.271406
1,8325.207573
1,8240.161795
1,8186
1,8053.192216
1,8183.893758
1,7903.638288
1,7874.967494
1,7733.785087
1,7769.442285
1,7710.787657
1,7618.67575
1,7626.150048
1,7754.467876
1,7723.826767
1,7452.426445
1,7266.762056
1,7320.316111
1,7323.224644
1,7330.752911
1,7383.221478
1,7346.683538
1,7157.283318
1,7145.419057
1,7186.849014
1,7133.343386
1,7118.925888
1,7155.92253
1,7068.99863
1,6979.029187
1,7006.961784
1,6994.388303
1,7132.170706
1,6990.602336
1,7044.993247
1,7046.169482
1,7031.400955
1,6998.649326
1,7030.103521
1,6962.496606
1,6814.096897
1,6759.065084
1,6826.623173
1,6790.229436
1,6949.258307
1,6856.192761
1,6757.885086
1,6601.241712
1,6655.34127
1,6690.221806
1,6655.017093
1,6423.696335
1,6478.071653
1,6571.888074
1,6626.919657
1,6600.892282
1,6855.349052
1,6690.721096
1,6639.590116
1,6597.789805
1,6422.709269
1,6465.866113
1,6527.338691
1,6522.106853
1,6583.303067
1,6600.308555
1,6486.209635
1,6372.220878
1,6564.340196
1,6494.470777
1,6493.74818
1,6461.352874
1,6436.886168
1,6465.794961
1,6453.489921
1,6387.436682
1,6323.940936
1,6415.207859
1,6278.503399
1,6179.507059
1,6378.65375
1,6329.295518
1,6311.707367
1,6299.028046
1,6285.387184
1,6278.339755
1,6235.961664
1,6179.242762
1,6236.244449
1,6265.279023
1,6279.140753
1,6274.916964
1,6392.943693
1,6393.462569
1,6408.342862
1,6396.324828
1,6147.18281
1,5999.370673
1,6096.962977
1,5940.957266
1,5975.22383
1,5849
1,5793.372336
1,5690.811806
1,5686.695731
1,5507.084736
1,5563.290527
1,5564.2871
1,5533
1,5496.605577
1,5602.743811
1,5492.758619
1,5312.126794
1,5432.887174
1,5304.750675
1,5243.894787
1,5459.306154
1,5455.615375
1,5286.871642
1,5161.421424
1,5130.858879
1,4947.018356
1,4878.953033
1,4780.551406
1,4719.085083
1,4838.895704
1,4825.567355
1,4849.263385
1,4915.845784
1,4745.899535
1,4679.237103
1,4675.083755
1,4760.252268
1,4755.790447
1,4655.881394
1,4541.55108
1,4502.767728
1,4444.730134
1,4424.663423
1,4494.529013
1,4740.401388
1,4592.398604
1,4474.6468
1,4423.964783
1,4370.255731
1,4377.135995
1,4382.807109
1,4329.430259
1,4281.017679
1,4312.161163
1,4238.559791
1,4180.163299
1,4401.416599
1,4273.973688
1,4170.772864
1,4155.829917
1,4112.78749
1,4034.721937
1,4096.262575
1,4014.461038
1,4014.129594
1,4062.436611
1,4086.779122
1,4124.669122
1,4092.800781
1,4008.978899
1,4003.030891
1,3978.236408
1,3903.949795
1,3849.993191
1,3951.457089
1,3933.085597
1,3820.208665
1,3811.717194
1,3721.242814
1,3755.59842
1,3807.860741
1,3689.158705
1,3787.337602
1,3821.861399
1,3764.788856
1,3802.05724
1,3790.037172
1,3828.029424
1,3911.169279
1,3923.022353
1,3949.606342
1,4004.603011
1,4242.543564
1,4275.517482
1,4417.981508
1,4518.375001
1,4528.425484
1,4629.297341
1,4925.663011
1,4981.255749
1,5116.027898
1,5273.902694
1,5490.436387
1,5566.296165
1,5527.840406
1,5626.657496
1,5764.966384
1,6111.339745
1,6283.48422
1,6558.648346
1,6708.684662
1,6853.599243
1,7074.690858
1,7324.334281
1,7365.222029
1,7360.80967
1,7397.564525
1,7510.641418
1,7536.92648
1,7833.018723
1,7976.996999
1,7840.922506
1,7732.056105
1,6494.847364
1,6521.219863
1,6550.383559
1,6478.747979
1,6433.162465
1,6575
1,6428.041794
1,6530.337057
1,6487.828538
1,6770.299628
1,6896.921038
1,7081.758365
1,7415.109988
1,7456.344629
1,7548.727137
1,7678.099748
1,7411.703344
1,7208.379157
1,7203.85769
1,7105.931395
1,7102.96014
1,7257.473829
1,7213.859869
1,7118.775879
1,7189.802054
1,7251.033503
1,7165.640618
1,7036.780907
1,6860.443023
1,6827.824029
1,6942.811741
1,7080.698984
1,7161.914237
1,7267.60965
1,7355.225096
1,7437.605595
1,7470.076156
1,7357.378196
1,7434.460213
1,7514.031432
1,7457.988669
1,7331.756073
1,7533.548716
1,7580.399662
1,7532.025975
1,7714.951176
1,7637.991007
1,7714.849597
1,7463.94656
1,7347.690922
1,7320.467017
1,7118.552535
1,7223.170568
1,7218.606897
1,7254.856409
1,7256.022279
1,7308.206089
1,7410.453712
1,7268.906038
1,7323.063206
1,7229.400497
1,7279.358494
1,7207.085363
1,7095.791033
1,7081.070169
1,6898.315588
1,6809.294248
1,6619.495804
1,6534.540274
1,6318.129796
1,6229.31988
1,6153.607611
1,6073.074754
1,5994.459717
1,5885.355796
1,5918.352677
1,5950
1,5870.364813
1,5546.901463
1,5545.455134
1,5576.572697
1,5505.848224
1,5429.261588
1,5393.893319
1,5358.139135
1,5348.53357
1,5434.204841
1,5318.270699
1,5321.531958
1,5271.527625
1,5179.240849
1,5150.794394
1,4951.82679
1,4878.518735
1,4766.7979
1,4849.907789
1,4752.70073
1,4699.032487
1,4631.106376
1,4583.302345
1,4669
1,4805.896076
1,4787.24855
1,4832.021528
1,4849.971999
1,4848.116884
1,4914.339671
1,4932.90655
1,4861.286062
1,4902.302027
1,4908.376418
1,4746.35508
1,4748.676948
1,4858.511495
1,4743.365523
1,4706.596014
1,4708.787726
1,4738.989352
1,4600.836957
1,4700.675661
1,4595.851569
1,4549.123365
1,4478.44572
1,4393.182472
1,4383.110597
1,4436.278768
1,4336.286433
1,4363.943355
1,4281.809461
1,4301.136431
1,4399.522662
1,4462.899987
1,4481.276234
1,4405.925975
1,4395.538567
1,4464.473839
1,4511.579687
1,4441.738487
1,4378.798492
1,4294.214154
1,4382.95772
1,4355.741348
1,4278.44285
1,4306.670691
1,4302.241948
1,4206.389232
1,4156.591327
1,4094.235798
1,4162.289649
1,4231.922102
1,4059.165097
1,3973.716654
1,3961.130784
1,4027.989065
1,4008.275967
1,4073.94486
1,4128.248065
1,4177.415276
1,4135.157246
1,4170.222464
1,4163.114851
1,4244.359154
1,4151.493597
1,4133.309447
1,4121.820478
1,3985.694144
1,3899.467953
1,3954.687242
1,3875.51218
1,3852.595685
1,3836.786568
1,3842.73538
1,3761.08691
1,3756.505912
1,3688.2061
1,3548.371427
1,3439.359391
1,3452.944937
1,3391.080512
1,3509.205368
1,3536.923882
1,3647.72401
1,3605.497308
1,3573.36184
1,3663.753742
1,3742.096331
1,3685.892099
1,3689.968479
1,3695.078245
1,3705.342348
1,3656.730696
1,3799.030333
1,3603.836658
1,3581.703403
1,3603.70977
1,3415.867168
1,3347.678009
1,3460.436762
1,3395.935395
1,3172.267615
1,3166.130423
1,3136.293524
1,3111.616453
1,3137.308676
1,3076.634149
1,3063.712227
1,3081.331773
1,3155.900465
1,3202.198646
1,3287.112534
1,3280.588028
1,3200.26845
1,3147.706135
1,3057.222925
1,2978.768685
1,3047.53744
1,2973.012423
1,2797.984273
1,2668.92374
1,2687.813794
1,2712.533391
1,2801.074465
1,2760.261509
1,2738.855953
1,2735.30822
1,2901.371979
1,2765.34063
1,2789.878838
1,2687.209153
1,2676.050445
1,2695.51469
1,2741.467487
1,2675.843297
1,2708.10393
1,2749.054224
1,2713.866766
1,2789.357247
1,2735.746395
1,2690.0657
1,2818.228695
1,2720.40671
1,2631.304791
1,2580.53866
1,2530.44996
1,2579.778624
1,2483.493525
1,2457.993905
1,2447.054709
1,2357.550455
1,2399.464128
1,2346.771195
1,2426.210952
1,2462.136449
1,2499.737355
1,2564.319973
1,2593.957701
1,2567.265328
1,2657.957059
1,2591.699706
1,2549.005077
1,2570.104992
1,2668.776593
1,2651.852602
1,2639.385589
1,2472.89368
1,2450.849214
1,2504.268561
1,2501.719515
1,2548.318516
1,2582.636032
1,2469.181789
1,2511.88515
1,2685.295322
1,2868.446124
1,2899.243844
1,2974.920336
1,3027.664936
1,3094.174025
1,3004.473669
1,3023.89758
1,3074.542533
1,3120.416431
1,3160.630855
1,3193.964879
1,3245.113867
1,3227.369255
1,3156.575652
1,3132.207498
1,3140.215436
1,3053.459266
1,3158.445723
1,3169.960325
1,3231.242332
1,3292.022803
1,3349.761935
1,3381.551557
1,3538.978527
1,3588.681094
1,3674.129439
1,3798.397267
1,3611.188743
1,3577.120662
1,3661.305178
1,3712.852982
1,3775.275194
1,3735.225145
1,3696.835688
1,3657.968189
1,3735.06374
1,3767.84012
1,3892.035779
1,3995.821747
1,3941.236216
1,3885.128363
1,3841.662568
1,3880.13445
1,3857.226263
1,3898.071703
1,3974.156755
1,3914.333871
1,4054.637067
1,4131.872164
1,4090.568803
1,4302.361898
1,4323.692134
1,4438.114506
1,4389.777061
1,4369.293407
1,4352.406368
1,4491.431232
1,4550.534356
1,4598.528763
1,4643.165532
1,4580.475924
1,4689.921352
1,4689.156652
1,4621.406723
1,4512.141167
1,4462.148905
1,4449.581829
1,4538.232108
1,4518.201392
1,4631.900437
1,4573.166355
1,4569.822958
1,4692.788496
1,4719
1,4865.099638
1,4854.675574
1,4852.826697
1,4842.230083
1,4988.608105
1,4961.156969
1,4995.893043
1,4801.084787
1,4881.781096
1,4959.838609
1,4838.526949
1,4870.320755
1,4852.290975
1,4700.499736
1,4576.826728
1,4599.657574
1,4516.45609
1,4448.805054
1,4516.138593
1,4461.657334
1,4393.696184
1,4454.714362
1,4566.337973
1,4590.965307
1,4602.664351
1,4597.548139
1,4611.968364
1,4746.150471
1,4732.841
1,4794.43744
1,4779.92436
1,4839.427161
1,4700.671128
1,4711.90876
1,4769.078908
1,4633.164435
1,4627.698507
1,4580.220699
1,4511.787528
1,4463.431323
1,4511.517138
1,4386.640419
1,4395.082705
1,4323.473208
1,4279.992447
1,4330.791092
1,4354.374347
1,4251.487269
1,4367.231389
1,4559.738297
1,4557.828117
1,4538.613968
1,4526.932826
1,4550.666083
1,4637.184363
1,4626.352513
1,4541.354357
1,4508.945758
1,4673.05517
1,4661.350709
1,4654
1,4716.313257
1,4736.166355
1,4472.631398
1,4406.133482
1,4349.10176
1,4366.722165
1,4399.716542
1,4288.519752
1,4316.614666
1,4231.534979
1,4321.186987
1,4439.109304
1,4475.509465
1,4449.329988
1,4427.232196
1,4357.345189
1,4455.088222
1,4560.386093
1,4459.416373
1,4420.47775
1,4396.797834
1,4565.110316
1,4514.635619
1,4557.10938
1,4343.216944
1,4256.475128
1,4268.528801
1,4208.186433
1,4189.884817
1,4257.320649
1,4217.054408
1,4164.766196
1,4346.242025
1,4371.947701
1,4347.666741
1,4382.445
1,4258.980921
1,4271.30875
1,4319.328178
1,4281.894008
1,4274.718439
1,4421.953235
1,4330.803236
1,4207.058161
1,4135.086692
1,4132.741334
1,4102.314108
1,4046.243015
1,3898.289623
1,3946.649742
1,3811.819902
1,3853.179446
1,3890.06567
1,3986.083708
1,3926.749631
1,4058.593092
1,4101.373595
1,4062.017699
1,3944.508773
1,3992.265014
1,3982.067817
1,3871.455673
1,3812.551454
1,3745.715308
1,3673.546404
1,3743.213832
1,3640.747121
1,3527.524656
1,3468.418177
1,3478.602531
1,3471.19868
1,3548.042893
1,3550.899629
1,3615.30578
1,3623.597261
1,3695.628075
1,3618.675068
1,3620.226265
1,3545.724578
1,3525.546536
1,3569.285867
1,3392.670577
1,3362.945393
1,3346.243868
1,3182.626847
1,3104.854523
1,3004.955431
1,2984.035194
1,2862.403465
1,3033.657733
1,3086.141708
1,2983.031567
1,3027.158254
1,2942.946937
1,2968.900141
1,2953.653634
1,2941.517299
1,2966.358921
1,3016.064319
1,2983.461853
1,2970.920377
1,3016.438084
1,2965.525046
1,2915.876442
1,2814.131462
1,2848.488296
1,2741.637232
1,2712.419865
1,2614.131825
1,2602.3917
1,2485.06115
1,2426.51815
1,2466.794784
1,2460.900187
1,2487.291074
1,2414.835387
1,2415.667498
1,2434.546385
1,2450.090046
1,2568.979111
1,2613.974726
1,2593.524807
1,2534.444846
1,2559.617714
1,2584.72148
1,2729.461859
1,2683.3582
1,2613.753697
1,2587.476054
1,2562.299565
1,2470.969578
1,2447.783206
1,2264.568202
1,2303.713745
1,2284.39301
1,2380.795589
1,2391.38101
1,2515.786914
1,2398.237992
1,2311.862725
1,2378.096611
1,2439.077967
1,2527.539858
1,2521.990771
1,2479.238722
1,2503.424084
1,2503.938021
1,2543.642628
1,2486.475354
1,2558.314899
1,2645.261111
1,2668.88874
1,2648.55615
1,2733.811492
1,2746.630268
1,2754.35354
1,2688.567249
1,2674.465926
1,2653.500638
1,2629.779805
1,2698.004987
1,2807.056498
1,2721
1,2762.591465
1,2764.173757
1,2809.252443
1,2754.594869
1,2872.945003
1,2923.047474
1,2889.816914
1,2929.32256
1,2981.84193
1,3134.159948
1,3237.559556
1,3210.742876
1,3192.10426
1,3370.211929
1,3405.503665
1,3421.211964
1,3329.693946
1,3374.49983
1,3531.928777
1,3472.653042
1,3494.955168
1,3558.354777
1,3609.827878
1,3742.212857
1,3662.617935
1,3775.310088
1,3828.830198
1,3844.674637
1,3883.098396
1,3896.403378
1,3983.461503
1,4087.525318
1,4062.486462
1,4053.300328
1,4060.30693
1,4045.658357
1,4098.856992
1,4071.647016
1,4153.967174
1,4169.999219
1,4198.378876
1,4164.255795
1,4315.725424
1,4229.103445
1,4245.84184
1,4291.21583
1,4360.838864
1,4405.247323
1,4484.47573
1,4513.122705
1,4413.756698
1,4488.293921
1,4603.469229
1,4560.987307
1,4612.830486
1,4693.552735
1,4814.033413
1,4791.499128
1,4858.356243
1,4708.699647
1,4711.761731
1,4820.516215
1,4917.105044
1,4941.980791
1,5018.948264
1,4807.014383
1,4791.550713
1,4756.975643
1,4770.632414
1,4795.233942
1,4768.836183
1,4749.542658
1,4733.22716
1,4841.796567
1,4884.030857
1,4856.881358
1,4872.662619
1,4848.113565
1,4847.163665
1,4946.528513
1,4810.987559
1,4811.127679
1,4946.239781
1,4798.628446
1,4818.981798
1,4824.185364
1,4835.521737
1,4881.727953
1,4840.490755
1,4718.316399
1,4727.577019
1,4684.550646
1,4717.561109
1,4609.41365
1,4696.016347
1,4710.587496
1,4765.470364
1,4772.959048
1,4721.184365
1,4739.263021
1,4763.985306
1,4736.671918
1,4684.793535
1,4726.979269
1,4699.182709
1,4692.540567
1,4785.149885
1,4722.165506
1,4619.671765
1,4645.466543
1,4579.612329
1,4619.87755
1,4687.928406
1,4717.697322
1,4713.200233
1,4637.426769
1,4579.092984
1,4566.37643
1,4668.369841
1,4662.719111
1,4567.451908
1,4619.344455
1,4585.528732
1,4607.869592
1,4573.506594
1,4489.162239
1,4535.240314
1,4496.107646
1,4502.432538
1,4489.645537
1,4506.866156
1,4522.896092
1,4403.533283
1,4427.888221
1,4412.572922
1,4431.864455
1,4476.315706
1,4429.250454
1,4462.208716
1,4452.289777
1,4486.435652
1,4519.241526
1,4548.349886
1,4583.332198
1,4494.20774
1,4555.124591
1,4626.027999
1,4547.627077
1,4616.989261
1,4527.455
1,4579.222597
1,4499.392166
1,4426.957983
1,4395.545703
1,4421.561156
1,4463.263748
1,4420.110356
1,4391.527455
1,4328.494852
1,4371.79967
1,4360.052825
1,4394.185976
1,4342.884644
1,4326.185118
1,4326.877701
1,4303.612057
1,4378.895593
1,4278.863058
1,4298.974354
1,4281.080793
1,4173.107087
1,4094.619934
1,4101.251912
1,4048.456163
1,3975.490671
1,3989.452778
1,3967.850651
1,3927.669146
1,3890.710621
1,3874.983812
1,3771.915687
1,3721.473863
1,3716.144551
1,3710.827476
1,3671.680354
1,3590.901066
1,3557.620911
1,3494.382112
1,3461.848001
1,3387.90146
1,3477.499919
1,3329.064825
1,3282.870147
1,3319.308933
1,3282.945683
1,3277.233495
1,3230.684081
1,3143.679875
1,3092.633965
1,2985.874659
1,3001.490196
1,2957.732323
1,3015.602713
1,3048.469905
1,3089.418886
1,3119.34059
1,3125.402133
1,3051.159923
1,2987.613976
1,2948.432249
1,2855.135964
1,2816.130701
1,2852.965323
1,2837.123162
1,2822.174572
1,2788.436212
1,2664.29894
1,2696.336495
1,2660.283508
1,2651.79245
1,2625.953263
1,2592.074026
1,2558.618471
1,2612.919958
1,2561.092152
1,2589.320258
1,2637.996501
1,2619.656577
1,2516.253026
1,2482.787327
1,2477.936452
1,2409.608516
1,2456.004085
1,2410.399087
1,2394.648753
1,2457.676964
1,2495.651675
1,2349.593396
1,2448.910433
1,2424.434322
1,2510.112172
1,2389.885711
1,2387.145453
1,2342.488129
1,2403.42778
1,2424.597352
1,2375.016281
1,2363.435915
1,2320.102933
1,2345.42051
1,2423.132262
1,2434.830722
1,2348.493226
1,2447.191978
1,2406.936736
1,2464.73207
1,2454.20737
1,2463.685714
1,2411.381522
1,2425.225943
1,2466.468713
1,2527.891892
1,2682.688626
1,2741.988356
1,2690.863681
1,2814.746995
1,2963.042814
1,3034.951978
1,3380.60419
1,3533.293111
1,3592.582485
1,3787.269678
1,3871.106723
1,3946.620865
1,4332.351209
1,4521.190529
1,4693.561623
1,4911.098935
1,5171.590082
1,5340.982045
1,5492.949252
1,5561.938639
1,5582.896787
1,5526.161772
1,5730.863807
1,5727.625625
1,5880.940861
1,6071.394654
1,6102.718481
1,6164.344514
1,6341.974324
1,6299.79419
1,6407.095259
1,6431.154061
1,6452.74527
1,6425.987292
1,6413.401143
1,6488.100375
1,6589.261473
1,6547.82536
1,6509.497389
1,6792.246461
1,6912.777917
1,7162.539714
1,7300.814121
1,7288.575016
1,7249.565744
1,7405.209619
1,7471.667196
1,7158.680316
1,7215.328135
1,7218.824907
1,7153.915883
1,7312.910832
1,7391.171947
1,7432.786813
1,7491.260892
1,7416.891937
1,7396.638882
1,7536.037327
1,7462.418417
1,7253.815812
1,7292.737006
1,7179.94654
1,7231.605325
1,7479.864185
1,7624.352767
1,7515.707175
1,7532.082228
1,7660.812676
1,7603.4329
1,7684.222951
1,7555.985546
1,7464.495478
1,7625.652252
1,7710.652935
1,7681.253838
1,7521.077029
1,7603.158222
1,7575.44339
1,7572.31065
1,7628.342147
1,7718.235458
1,7776.817228
1,7721.510644
1,7695.730931
1,7666.57645
1,7644.874147
1,7604.859374
1,7727.852187
1,7724.048363
1,7666.748723
1,7436.912681
1,7394.326929
1,7324.788508
1,7406.055167
1,7406.686163
1,7220.288433
1,7150.479264
1,7027.816218
1,6979.492183
1,7017.159556
1,7105.914643
1,7081.068434
1,7002.243551
1,7035.250508
1,7070.892581
1,6801.458146
1,6767.518445
1,6636.078894
1,6688.640506
1,6607.931465
1,6510.582529
1,6337.054084
1,6270.867285
1,6302.474089
1,6116.659078
1,6023.08392
1,5958.589609
1,5915.883912
1,5875.669853
1,5888.918591
1,5852.043371
1,5746.43311
1,5735.960551
1,5771.316791
1,5751.786262
1,5760.945029
1,5759.58517
1,5744.765465
1,5745.015717
1,5698.990059
1,5661.30582
1,5688.278166
1,5698.767388
1,5525.98299
1,5510.283709
1,5580.096883
1,5393.935306
1,5397.144581
1,5296.241377
1,5223.642511
1,5175.960433
1,5151.4223
1,5135.948324
1,5129.99099
1,5162.789891
1,5081.982596
1,5167.40892
1,5180.120919
1,5155.248105
1,5116.025136
1,5167.556278
1,5056.271365
1,4987.379721
1,5103.684581
1,5014.331947
1,4935.638984
1,4921.748332
1,4866.755942
1,4876.612173
1,4866.190578
1,4770.658078
1,4692.059187
1,4659.004788
1,4595.355165
1,4614.527925
1,4593.814899
1,4674.045363
1,4597.969436
1,4666.268522
1,4690.013464
1,4626.546315
1,4660.546713
1,4692.180456
1,4644.011343
1,4636.903216
1,4695.851771
1,4681.282954
1,4647.878643
1,4618.69912
1,4526.591813
1,4615.902758
1,4577.827472
1,4617.25928
1,4562.385984
1,4519.179291
1,4483.718281
1,4452.122106
1,4508.458327
1,4380.132113
1,4327.482674
1,4270.746028
1,4209.545343
1,4250.494239
1,4225.256769
1,4150.162162
1,4177.780845
1,4088.803993
1,4034.976881
1,4023.558232
1,3904.880816
1,3835.381286
1,3889.677513
1,3915.784093
1,3801.233277
1,3846.602085
1,3747.595038
1,3747.159658
1,3808.951011
1,3756.851948
1,3767.576588
1,3743.720413
1,3615.308709
1,3572.612085
1,3504.259487
1,3465.230398
1,3492.017508
1,3525.463134
1,3487.305041
1,3405.274292
1,3500.960062
1,3426.081546
1,3355.720428
1,3409.36395
1,3262.337717
1,3355.818246
1,3309.738811
1,3221.484961
1,3191.375425
1,3295.30532
1,3280.500006
1,3189.721842
1,3201.613407
1,3214.081663
1,3144.710837
1,3114.739481
1,3105.681205
1,2974.432989
1,2914.490601
1,2941.093383
1,2958.728465
1,2997.004065
1,2950.817314
1,2805.801497
1,2737.320597
1,2692.280551
1,2668.598437
1,2686.771629
1,2586.488812
1,2605.502612
1,2551.945159
1,2563.504168
1,2588.207816
1,2620.695336
1,2583.658648
1,2584.087799
1,2496.788677
1,2448.494821
1,2468.475334
1,2470.356362
1,2419.455895
1,2471.107708
1,2500.209973
1,2451.777229
1,2403.537669
1,2524.304248
1,2467.034225
1,2435.812265
1,2446.077354
1,2469.489852
1,2488.689019
1,2536.937513
1,2440.58825
1,2446.920815
1,2443.768723
1,2414.064565
1,2400.029188
1,2420.459298
1,2422.322332
1,2423.032429
1,2444.059725
1,2437.062556
1,2290.506259
1,2521.530637
1,2367.724243
1,2377.143478
1,2428.992817
1,2135.434847
1,2380.479856
1,2584.164
1,2608.725238
1,2754.226835
1,2874.713318
1,2939.139957
1,3064.322107
1,3129.420926
1,3229.392133
1,3380.589146
1,3563.560477
1,3921.819318
1,3900.055534
1,4025.226633
1,4279.178413
1,4533.782431
1,4737.94391
1,4976.180704
1,5143.208619
1,5369.731331
1,5349.825731
1,5464.137135
1,5562.026243
1,5686.234288
1,5757.377789
1,5758.505935
1,5811.431613
1,5753.983612
1,5924.382767
1,6096.425977
1,6214.926312
1,6184.036963
1,6321.782118
1,6411.0701
1,6474.638912
1,6309.926988
1,6366.271388
1,6385.522028
1,6428.55238
1,6561.829245
1,6860.290222
1,7031.064177
1,7098.668003
1,7122.954135
1,7311.429194
1,7512.146775
1,7449.241653
1,7259.876824
1,7173.789973
1,7091.281958
1,7099.778848
1,7215.403822
1,7232.723406
1,7142.087948
1,7087.626182
1,7160.630683
1,7129.540009
1,7195.532971
1,7246.472345
1,7231.789269
1,7198.222849
1,7109.910406
1,7103.416493
1,7197.549049
1,7297.892232
1,7300.097645
1,7430.229998
1,7634.276447
1,7594.3952
1,7498.748004
1,7448.909235
1,7497.460973
1,7448.747068
1,7396.180354
1,7281.578773
1,7345.745644
1,7581.666091
1,7711.414153
1,7763.241867
1,7740.253768
1,7818.90667
1,7650.948384
1,7633.456781
1,7527.42669
1,7591.681695
1,7764.421543
1,7647.225174
1,7783.310539
1,7809.985242
1,7737.975328
1,7554.696073
1,7478.525979
1,7295.221016
1,7289.469878
1,7248.233111
1,7246.777891
1,6987.744963
1,7057.484875
1,6916.629703
1,7058.540265
1,7061.78745
1,7025.08316
1,7027.829485
1,7071.115048
1,6952.181938
1,6673.162319
1,6634.624031
1,6492.046825
1,6397.374394
1,6297.491487
1,6096.251075
1,6125.745627
1,5973.120245
1,5790.522126
1,5680.563725
1,5661.562155
1,5659.780693
1,5691.853748
1,5523.499285
1,5591.767074
1,5472.81745
1,5485.682596
1,5451.50515
1,5310.133161
1,5247.010802
1,5321.89273
1,5277.469657
1,5415.424091
1,5460.890188
1,5557.845162
1,5456.124018
1,5432.479572
1,5360.062504
1,5461.627052
1,5411.977924
1,5492.037319
1,5361.683045
1,5351.940672
